data,ano,trimestre,servico,faixa_etaria,regiao,classe_social,tamanho_amostra,usuarios_ativos,penetracao_percentual,frequencia_uso_semanal,satisfacao_media,intencao_continuar_pct,nao_usuarios,potencial_crescimento_pct,nps_estimado
2024-07-01,2024,Q3,Delivery de Comida,18-24,Centro-Oeste,D/E,1185,272,23.0,0.5,6.9,25.65,913,77.0,19.0
2024-07-01,2024,Q3,Delivery de Comida,18-24,Nordeste,A,906,495,54.74,2.69,7.52,54.37,411,45.26,50.4
2024-07-01,2024,Q3,Delivery de Comida,18-24,Nordeste,B,1061,497,46.92,2.18,7.61,41.39,564,53.08,52.2
2024-07-01,2024,Q3,Delivery de Comida,18-24,Nordeste,C,1095,385,35.19,0.93,6.55,46.35,710,64.81,15.5
2024-07-01,2024,Q3,Delivery de Comida,18-24,Nordeste,D/E,926,181,19.55,2.07,5.36,30.15,745,80.45,3.6
2024-07-01,2024,Q3,Delivery de Comida,18-24,Norte,A,1178,644,54.74,1.7,6.87,52.81,534,45.26,18.7
2024-07-01,2024,Q3,Delivery de Comida,18-24,Norte,B,1092,512,46.92,3.59,6.98,25.33,580,53.08,19.8
2024-07-01,2024,Q3,Delivery de Comida,18-24,Norte,C,1174,413,35.19,1.7,9.17,18.49,761,64.81,83.4
2024-07-01,2024,Q3,Delivery de Comida,18-24,Norte,D/E,1131,221,19.55,1.27,10.0,10.96,910,80.45,100.0
2024-07-01,2024,Q3,Delivery de Comida,25-34,Sul,A,1020,722,70.84,4.14,9.15,65.92,298,29.16,83.0
2024-07-01,2024,Q3,Delivery de Comida,25-34,Sul,B,862,523,60.72,2.94,5.96,81.53,339,39.28,9.6
2024-07-01,2024,Q3,Delivery de Comida,25-34,Sul,C,1000,455,45.54,2.39,7.28,58.08,545,54.46,45.6
2024-07-01,2024,Q3,Delivery de Comida,25-34,Sul,D/E,1064,269,25.3,1.82,5.93,21.51,795,74.7,9.3
2024-07-01,2024,Q3,Delivery de Comida,25-34,Sudeste,A,1155,818,70.84,3.66,5.23,66.06,337,29.16,2.3
2024-07-01,2024,Q3,Delivery de Comida,25-34,Sudeste,B,969,588,60.72,1.77,7.41,58.63,381,39.28,48.2
2024-07-01,2024,Q3,Delivery de Comida,25-34,Sudeste,C,1184,539,45.54,2.94,8.45,55.96,645,54.46,69.0
2024-07-01,2024,Q3,Delivery de Comida,25-34,Sudeste,D/E,962,243,25.3,1.14,7.26,4.42,719,74.7,45.2
2024-07-01,2024,Q3,Delivery de Comida,25-34,Centro-Oeste,A,956,615,64.4,3.82,6.5,64.43,341,35.6,15.0
2024-07-01,2024,Q3,Delivery de Comida,25-34,Centro-Oeste,B,802,442,55.2,3.81,6.55,53.84,360,44.8,15.5
2024-07-01,2024,Q3,Delivery de Comida,25-34,Centro-Oeste,C,1099,454,41.4,3.18,7.98,37.04,645,58.6,59.6
2024-07-01,2024,Q3,Delivery de Comida,25-34,Centro-Oeste,D/E,879,202,23.0,0.5,6.29,14.62,677,77.0,12.9
2024-07-01,2024,Q3,Delivery de Comida,25-34,Nordeste,A,1145,626,54.74,2.9,6.68,46.82,519,45.26,16.8
2024-07-01,2024,Q3,Delivery de Comida,25-34,Nordeste,B,1040,487,46.92,2.29,9.2,47.74,553,53.08,84.0
2024-07-01,2024,Q3,Delivery de Comida,25-34,Nordeste,C,1073,377,35.19,0.71,7.46,31.21,696,64.81,49.2
2024-07-01,2024,Q3,Delivery de Comida,25-34,Nordeste,D/E,848,165,19.55,1.65,7.39,0.0,683,80.45,47.8
2024-07-01,2024,Q3,Delivery de Comida,25-34,Norte,A,989,541,54.74,3.19,7.41,52.52,448,45.26,48.2
2024-07-01,2024,Q3,Delivery de Comida,25-34,Norte,B,1010,473,46.92,3.46,5.36,39.5,537,53.08,3.6
2024-07-01,2024,Q3,Delivery de Comida,25-34,Norte,C,1187,417,35.19,1.07,6.81,15.13,770,64.81,18.1
2024-07-01,2024,Q3,Delivery de Comida,25-34,Norte,D/E,929,181,19.55,1.74,6.79,7.64,748,80.45,17.9
2024-07-01,2024,Q3,Delivery de Comida,35-44,Sul,A,994,704,70.84,5.2,5.95,81.2,290,29.16,9.5
2024-07-01,2024,Q3,Delivery de Comida,35-44,Sul,B,1131,686,60.72,3.52,6.66,62.82,445,39.28,16.6
2024-07-01,2024,Q3,Delivery de Comida,35-44,Sul,C,1016,462,45.54,2.24,10.0,65.0,554,54.46,100.0
2024-07-01,2024,Q3,Delivery de Comida,35-44,Sul,D/E,1048,265,25.3,1.71,10.0,36.5,783,74.7,100.0
2024-07-01,2024,Q3,Delivery de Comida,35-44,Sudeste,A,1081,765,70.84,3.68,5.08,86.46,316,29.16,0.8
2024-07-01,2024,Q3,Delivery de Comida,35-44,Sudeste,B,1168,709,60.72,3.07,8.03,72.25,459,39.28,60.6
2024-07-01,2024,Q3,Delivery de Comida,35-44,Sudeste,C,1144,520,45.54,2.71,6.57,31.83,624,54.46,15.7
2024-07-01,2024,Q3,Delivery de Comida,35-44,Sudeste,D/E,1099,278,25.3,2.36,6.28,15.54,821,74.7,12.8
2024-07-01,2024,Q3,Delivery de Comida,35-44,Centro-Oeste,A,1045,672,64.4,2.95,8.28,69.32,373,35.6,65.6
2024-07-01,2024,Q3,Delivery de Comida,35-44,Centro-Oeste,B,889,490,55.2,2.11,6.37,77.98,399,44.8,13.7
2024-07-01,2024,Q3,Delivery de Comida,35-44,Centro-Oeste,C,1156,478,41.4,1.98,4.29,54.87,678,58.6,-3.5
2024-07-01,2024,Q3,Delivery de Comida,35-44,Centro-Oeste,D/E,860,197,23.0,1.38,5.73,15.39,663,77.0,7.3
2024-07-01,2024,Q3,Delivery de Comida,35-44,Nordeste,A,895,489,54.74,3.35,8.82,50.91,406,45.26,76.4
2024-07-01,2024,Q3,Delivery de Comida,35-44,Nordeste,B,925,434,46.92,2.16,6.3,61.79,491,53.08,13.0
2024-07-01,2024,Q3,Delivery de Comida,35-44,Nordeste,C,831,292,35.19,1.79,5.67,36.59,539,64.81,6.7
2024-07-01,2024,Q3,Delivery de Comida,35-44,Nordeste,D/E,916,179,19.55,0.5,7.12,25.62,737,80.45,42.4
2024-07-01,2024,Q3,Delivery de Comida,35-44,Norte,A,848,464,54.74,1.57,8.41,51.63,384,45.26,68.2
2024-07-01,2024,Q3,Delivery de Comida,35-44,Norte,B,929,435,46.92,1.29,6.97,64.22,494,53.08,19.7
2024-07-01,2024,Q3,Delivery de Comida,35-44,Norte,C,959,337,35.19,2.56,7.79,50.85,622,64.81,55.8
2024-07-01,2024,Q3,Delivery de Comida,35-44,Norte,D/E,1071,209,19.55,0.58,9.16,32.84,862,80.45,83.2
2024-07-01,2024,Q3,Delivery de Comida,45-54,Sul,A,920,651,70.84,5.46,8.5,71.16,269,29.16,70.0
2024-07-01,2024,Q3,Delivery de Comida,45-54,Sul,B,994,603,60.72,4.64,8.91,53.25,391,39.28,78.2
2024-07-01,2024,Q3,Delivery de Comida,45-54,Sul,C,1094,498,45.54,3.83,8.0,32.44,596,54.46,60.0
2024-07-01,2024,Q3,Delivery de Comida,45-54,Sul,D/E,1127,285,25.3,1.37,4.82,24.38,842,74.7,-0.9
2024-07-01,2024,Q3,Delivery de Comida,45-54,Sudeste,A,1191,843,70.84,2.64,5.44,73.9,348,29.16,4.4
2024-07-01,2024,Q3,Delivery de Comida,45-54,Sudeste,B,1109,673,60.72,2.51,6.95,77.95,436,39.28,19.5
2024-07-01,2024,Q3,Delivery de Comida,45-54,Sudeste,C,1197,545,45.54,1.78,8.43,45.29,652,54.46,68.6
2024-07-01,2024,Q3,Delivery de Comida,45-54,Sudeste,D/E,976,246,25.3,0.52,4.06,39.46,730,74.7,-4.7
2024-07-01,2024,Q3,Delivery de Comida,45-54,Centro-Oeste,A,899,578,64.4,2.54,6.66,71.88,321,35.6,16.6
2024-07-01,2024,Q3,Delivery de Comida,45-54,Centro-Oeste,B,853,470,55.2,1.86,7.76,31.7,383,44.8,55.2
2024-07-01,2024,Q3,Delivery de Comida,45-54,Centro-Oeste,C,1175,486,41.4,3.0,6.16,43.6,689,58.6,11.6
2024-07-01,2024,Q3,Delivery de Comida,45-54,Centro-Oeste,D/E,1168,268,23.0,0.5,8.57,7.62,900,77.0,71.4
2024-07-01,2024,Q3,Delivery de Comida,45-54,Nordeste,A,889,486,54.74,3.2,5.21,55.76,403,45.26,2.1
2024-07-01,2024,Q3,Delivery de Comida,45-54,Nordeste,B,988,463,46.92,4.3,5.6,71.18,525,53.08,6.0
2024-07-01,2024,Q3,Delivery de Comida,45-54,Nordeste,C,1152,405,35.19,2.67,7.9,47.19,747,64.81,58.0
2024-07-01,2024,Q3,Delivery de Comida,45-54,Nordeste,D/E,993,194,19.55,0.5,8.99,19.09,799,80.45,79.8
2024-07-01,2024,Q3,Delivery de Comida,45-54,Norte,A,812,444,54.74,3.09,8.02,44.66,368,45.26,60.4
2024-07-01,2024,Q3,Delivery de Comida,45-54,Norte,B,925,434,46.92,0.72,7.76,49.06,491,53.08,55.2
2024-07-01,2024,Q3,Delivery de Comida,45-54,Norte,C,1173,412,35.19,1.46,4.07,24.18,761,64.81,-4.6
2024-07-01,2024,Q3,Delivery de Comida,45-54,Norte,D/E,1092,213,19.55,1.31,6.48,20.28,879,80.45,14.8
2024-07-01,2024,Q3,Delivery de Comida,55-64,Sul,A,1194,845,70.84,2.6,6.73,50.98,349,29.16,17.3
2024-07-01,2024,Q3,Delivery de Comida,55-64,Sul,B,975,592,60.72,2.62,6.72,62.89,383,39.28,17.2
2024-07-01,2024,Q3,Delivery de Comida,55-64,Sul,C,991,451,45.54,5.0,8.45,44.24,540,54.46,69.0
2024-07-01,2024,Q3,Delivery de Comida,55-64,Sul,D/E,903,228,25.3,1.95,7.8,24.17,675,74.7,56.0
2024-07-01,2024,Q3,Delivery de Comida,55-64,Sudeste,A,1011,716,70.84,4.08,6.95,92.21,295,29.16,19.5
2024-07-01,2024,Q3,Delivery de Comida,55-64,Sudeste,B,1195,725,60.72,2.53,7.36,81.64,470,39.28,47.2
2024-07-01,2024,Q3,Delivery de Comida,55-64,Sudeste,C,938,427,45.54,2.83,7.26,46.86,511,54.46,45.2
2024-07-01,2024,Q3,Delivery de Comida,55-64,Sudeste,D/E,1188,300,25.3,2.0,6.03,29.12,888,74.7,10.3
2024-07-01,2024,Q3,Delivery de Comida,55-64,Centro-Oeste,A,1180,759,64.4,4.5,5.68,74.7,421,35.6,6.8
2024-07-01,2024,Q3,Delivery de Comida,55-64,Centro-Oeste,B,904,499,55.2,4.16,6.31,58.56,405,44.8,13.1
2024-07-01,2024,Q3,Delivery de Comida,55-64,Centro-Oeste,C,806,333,41.4,3.36,3.22,57.66,473,58.6,-8.9
2024-07-01,2024,Q3,Delivery de Comida,55-64,Centro-Oeste,D/E,886,203,23.0,0.5,6.94,25.69,683,77.0,19.4
2024-07-01,2024,Q3,Delivery de Comida,55-64,Nordeste,A,1199,656,54.74,4.13,5.76,47.79,543,45.26,7.6
2024-07-01,2024,Q3,Delivery de Comida,55-64,Nordeste,B,1017,477,46.92,2.29,7.65,34.56,540,53.08,53.0
2024-07-01,2024,Q3,Delivery de Comida,55-64,Nordeste,C,1188,418,35.19,2.68,7.53,40.99,770,64.81,50.6
2024-07-01,2024,Q3,Delivery de Comida,55-64,Nordeste,D/E,984,192,19.55,1.48,5.01,26.33,792,80.45,0.1
2024-07-01,2024,Q3,Delivery de Comida,55-64,Norte,A,1097,600,54.74,2.05,8.4,64.26,497,45.26,68.0
2024-07-01,2024,Q3,Delivery de Comida,55-64,Norte,B,1083,508,46.92,1.06,6.52,35.75,575,53.08,15.2
2024-07-01,2024,Q3,Delivery de Comida,55-64,Norte,C,1012,356,35.19,2.23,6.69,45.27,656,64.81,16.9
2024-07-01,2024,Q3,Delivery de Comida,55-64,Norte,D/E,990,193,19.55,0.5,9.35,25.46,797,80.45,87.0
2024-07-01,2024,Q3,Delivery de Comida,65+,Sul,A,812,575,70.84,3.56,4.4,66.99,237,29.16,-3.0
2024-07-01,2024,Q3,Delivery de Comida,65+,Sul,B,1064,646,60.72,3.22,4.87,48.06,418,39.28,-0.6
2024-07-01,2024,Q3,Delivery de Comida,65+,Sul,C,889,404,45.54,2.45,7.25,33.72,485,54.46,45.0
2024-07-01,2024,Q3,Delivery de Comida,65+,Sul,D/E,1014,256,25.3,1.13,4.45,23.29,758,74.7,-2.7
2024-07-01,2024,Q3,Delivery de Comida,65+,Sudeste,A,1189,842,70.84,4.88,6.17,87.09,347,29.16,11.7
2024-07-01,2024,Q3,Delivery de Comida,65+,Sudeste,B,811,492,60.72,3.41,5.42,83.96,319,39.28,4.2
2024-07-01,2024,Q3,Delivery de Comida,65+,Sudeste,C,955,434,45.54,3.91,6.03,27.35,521,54.46,10.3
2024-07-01,2024,Q3,Delivery de Comida,65+,Sudeste,D/E,963,243,25.3,2.66,4.1,27.63,720,74.7,-4.5
2024-07-01,2024,Q3,Delivery de Comida,65+,Centro-Oeste,A,1086,699,64.4,3.09,9.57,66.53,387,35.6,91.4
2024-07-01,2024,Q3,Delivery de Comida,65+,Centro-Oeste,B,1040,574,55.2,3.45,2.04,51.12,466,44.8,-14.8
2024-07-01,2024,Q3,Delivery de Comida,65+,Centro-Oeste,C,1193,493,41.4,3.33,9.32,46.41,700,58.6,86.4
2024-07-01,2024,Q3,Delivery de Comida,65+,Centro-Oeste,D/E,1175,270,23.0,0.57,5.3,31.95,905,77.0,3.0
2024-07-01,2024,Q3,Delivery de Comida,65+,Nordeste,A,1075,588,54.74,3.43,8.22,70.23,487,45.26,64.4
2024-07-01,2024,Q3,Delivery de Comida,65+,Nordeste,B,1091,511,46.92,1.46,8.27,38.94,580,53.08,65.4
2024-07-01,2024,Q3,Delivery de Comida,65+,Nordeste,C,931,327,35.19,1.91,4.77,61.96,604,64.81,-1.2
2024-07-01,2024,Q3,Delivery de Comida,65+,Nordeste,D/E,1089,212,19.55,1.69,6.3,34.35,877,80.45,13.0
2024-07-01,2024,Q3,Delivery de Comida,65+,Norte,A,1136,621,54.74,3.09,9.92,43.17,515,45.26,98.4
2024-07-01,2024,Q3,Delivery de Comida,65+,Norte,B,1172,549,46.92,1.82,6.08,31.12,623,53.08,10.8
2024-07-01,2024,Q3,Delivery de Comida,65+,Norte,C,848,298,35.19,4.48,5.96,41.87,550,64.81,9.6
2024-07-01,2024,Q3,Delivery de Comida,65+,Norte,D/E,1199,234,19.55,0.84,6.54,22.92,965,80.45,15.4
2024-07-01,2024,Q3,E-commerce,18-24,Sul,A,983,983,100.0,5.46,9.33,100.0,0,0.0,86.6
2024-07-01,2024,Q3,E-commerce,18-24,Sul,B,826,826,100.0,3.5,8.11,72.15,0,0.0,62.2
2024-07-01,2024,Q3,E-commerce,18-24,Sul,C,1112,863,77.62,1.32,5.27,71.07,249,22.38,2.7
2024-07-01,2024,Q3,E-commerce,18-24,Sul,D/E,977,421,43.12,3.38,5.03,37.66,556,56.88,0.3
2024-07-01,2024,Q3,E-commerce,18-24,Sudeste,A,1035,1035,100.0,3.27,6.68,100.0,0,0.0,16.8
2024-07-01,2024,Q3,E-commerce,18-24,Sudeste,B,842,842,100.0,2.43,5.91,100.0,0,0.0,9.1
2024-07-01,2024,Q3,E-commerce,18-24,Sudeste,C,1029,798,77.62,3.24,6.63,80.88,231,22.38,16.3
2024-07-01,2024,Q3,E-commerce,18-24,Sudeste,D/E,824,355,43.12,1.38,6.51,39.67,469,56.88,15.1
2024-07-01,2024,Q3,E-commerce,18-24,Centro-Oeste,A,1055,1055,100.0,3.74,7.34,89.22,0,0.0,46.8
2024-07-01,2024,Q3,E-commerce,18-24,Centro-Oeste,B,1109,1043,94.08,1.04,6.66,87.07,66,5.92,16.6
2024-07-01,2024,Q3,E-commerce,18-24,Centro-Oeste,C,985,695,70.56,1.9,6.5,66.66,290,29.44,15.0
2024-07-01,2024,Q3,E-commerce,18-24,Centro-Oeste,D/E,1172,459,39.2,1.53,6.31,30.93,713,60.8,13.1
2024-07-01,2024,Q3,E-commerce,18-24,Nordeste,A,908,847,93.3,3.27,8.95,91.41,61,6.7,79.0
2024-07-01,2024,Q3,E-commerce,18-24,Nordeste,B,896,716,79.97,2.4,6.71,94.59,180,20.03,17.1
2024-07-01,2024,Q3,E-commerce,18-24,Nordeste,C,1139,683,59.98,2.8,8.01,75.94,456,40.02,60.2
2024-07-01,2024,Q3,E-commerce,18-24,Nordeste,D/E,857,285,33.32,0.5,7.37,23.61,572,66.68,47.4
2024-07-01,2024,Q3,E-commerce,18-24,Norte,A,1135,1058,93.3,3.09,6.49,99.53,77,6.7,14.9
2024-07-01,2024,Q3,E-commerce,18-24,Norte,B,861,688,79.97,2.97,7.1,92.57,173,20.03,42.0
2024-07-01,2024,Q3,E-commerce,18-24,Norte,C,1077,645,59.98,1.82,7.18,47.15,432,40.02,43.6
2024-07-01,2024,Q3,E-commerce,18-24,Norte,D/E,907,302,33.32,0.5,8.76,46.92,605,66.68,75.2
2024-07-01,2024,Q3,E-commerce,25-34,Sul,A,882,882,100.0,3.6,7.39,98.74,0,0.0,47.8
2024-07-01,2024,Q3,E-commerce,25-34,Sul,B,1183,1183,100.0,4.3,5.88,100.0,0,0.0,8.8
2024-07-01,2024,Q3,E-commerce,25-34,Sul,C,1141,885,77.62,2.77,8.35,79.7,256,22.38,67.0
2024-07-01,2024,Q3,E-commerce,25-34,Sul,D/E,1100,474,43.12,0.5,5.84,49.64,626,56.88,8.4
2024-07-01,2024,Q3,E-commerce,25-34,Sudeste,A,833,833,100.0,6.36,5.87,100.0,0,0.0,8.7
2024-07-01,2024,Q3,E-commerce,25-34,Sudeste,B,903,903,100.0,3.5,9.33,100.0,0,0.0,86.6
2024-07-01,2024,Q3,E-commerce,25-34,Sudeste,C,988,766,77.62,2.73,6.76,82.19,222,22.38,17.6
2024-07-01,2024,Q3,E-commerce,25-34,Sudeste,D/E,819,353,43.12,1.03,3.51,45.97,466,56.88,-7.5
2024-07-01,2024,Q3,E-commerce,25-34,Centro-Oeste,A,1054,1054,100.0,2.38,8.91,100.0,0,0.0,78.2
2024-07-01,2024,Q3,E-commerce,25-34,Centro-Oeste,B,858,807,94.08,3.85,7.09,95.1,51,5.92,41.8
2024-07-01,2024,Q3,E-commerce,25-34,Centro-Oeste,C,850,599,70.56,2.38,6.98,62.87,251,29.44,19.8
2024-07-01,2024,Q3,E-commerce,25-34,Centro-Oeste,D/E,1025,401,39.2,1.01,4.88,47.42,624,60.8,-0.6
2024-07-01,2024,Q3,E-commerce,25-34,Nordeste,A,1100,1026,93.3,3.13,6.4,94.37,74,6.7,14.0
2024-07-01,2024,Q3,E-commerce,25-34,Nordeste,B,1025,819,79.97,1.75,6.21,72.99,206,20.03,12.1
2024-07-01,2024,Q3,E-commerce,25-34,Nordeste,C,863,517,59.98,1.75,6.34,66.82,346,40.02,13.4
2024-07-01,2024,Q3,E-commerce,25-34,Nordeste,D/E,1118,372,33.32,0.58,6.19,48.51,746,66.68,11.9
2024-07-01,2024,Q3,E-commerce,25-34,Norte,A,868,809,93.3,4.8,8.93,99.63,59,6.7,78.6
2024-07-01,2024,Q3,E-commerce,25-34,Norte,B,891,712,79.97,2.39,5.29,82.75,179,20.03,2.9
2024-07-01,2024,Q3,E-commerce,25-34,Norte,C,1171,702,59.98,2.42,4.89,49.1,469,40.02,-0.6
2024-07-01,2024,Q3,E-commerce,25-34,Norte,D/E,898,299,33.32,0.76,8.48,18.07,599,66.68,69.6
2024-07-01,2024,Q3,E-commerce,35-44,Sul,A,932,932,100.0,2.62,10.0,100.0,0,0.0,100.0
2024-07-01,2024,Q3,E-commerce,35-44,Sul,B,1046,1046,100.0,4.25,8.64,100.0,0,0.0,72.8
2024-07-01,2024,Q3,E-commerce,35-44,Sul,C,1065,826,77.62,1.53,6.84,74.11,239,22.38,18.4
2024-07-01,2024,Q3,E-commerce,35-44,Sul,D/E,1049,452,43.12,1.79,6.54,29.07,597,56.88,15.4
2024-07-01,2024,Q3,E-commerce,35-44,Sudeste,A,968,968,100.0,4.66,8.4,100.0,0,0.0,68.0
2024-07-01,2024,Q3,E-commerce,35-44,Sudeste,B,987,987,100.0,2.7,4.69,89.85,0,0.0,-1.5
2024-07-01,2024,Q3,E-commerce,35-44,Sudeste,C,1181,916,77.62,2.66,5.84,62.12,265,22.38,8.4
2024-07-01,2024,Q3,E-commerce,35-44,Sudeste,D/E,1031,444,43.12,0.5,7.47,43.68,587,56.88,49.4
2024-07-01,2024,Q3,E-commerce,35-44,Centro-Oeste,A,1083,1083,100.0,2.92,7.6,92.86,0,0.0,52.0
2024-07-01,2024,Q3,E-commerce,35-44,Centro-Oeste,B,1097,1032,94.08,2.93,8.78,92.18,65,5.92,75.6
2024-07-01,2024,Q3,E-commerce,35-44,Centro-Oeste,C,915,645,70.56,0.85,9.03,78.85,270,29.44,80.6
2024-07-01,2024,Q3,E-commerce,35-44,Centro-Oeste,D/E,929,364,39.2,0.66,6.68,44.25,565,60.8,16.8
2024-07-01,2024,Q3,E-commerce,35-44,Nordeste,A,896,835,93.3,2.55,5.05,100.0,61,6.7,0.5
2024-07-01,2024,Q3,E-commerce,35-44,Nordeste,B,1060,847,79.97,1.7,6.71,68.89,213,20.03,17.1
2024-07-01,2024,Q3,E-commerce,35-44,Nordeste,C,1166,699,59.98,1.34,6.67,79.02,467,40.02,16.7
2024-07-01,2024,Q3,E-commerce,35-44,Nordeste,D/E,990,329,33.32,0.99,6.29,18.24,661,66.68,12.9
2024-07-01,2024,Q3,E-commerce,35-44,Norte,A,967,902,93.3,0.86,3.95,93.44,65,6.7,-5.2
2024-07-01,2024,Q3,E-commerce,35-44,Norte,B,1173,938,79.97,2.07,10.0,73.22,235,20.03,100.0
2024-07-01,2024,Q3,E-commerce,35-44,Norte,C,962,576,59.98,0.5,7.27,67.01,386,40.02,45.4
2024-07-01,2024,Q3,E-commerce,35-44,Norte,D/E,1183,394,33.32,0.5,5.62,20.45,789,66.68,6.2
2024-07-01,2024,Q3,E-commerce,45-54,Sul,A,1135,1135,100.0,3.17,7.83,89.12,0,0.0,56.6
2024-07-01,2024,Q3,E-commerce,45-54,Sul,B,933,933,100.0,1.77,6.42,91.27,0,0.0,14.2
2024-07-01,2024,Q3,E-commerce,45-54,Sul,C,1012,785,77.62,3.34,4.02,77.68,227,22.38,-4.9
2024-07-01,2024,Q3,E-commerce,45-54,Sul,D/E,1062,457,43.12,2.95,7.13,44.02,605,56.88,42.6
2024-07-01,2024,Q3,E-commerce,45-54,Sudeste,A,1141,1141,100.0,4.54,7.11,95.32,0,0.0,42.2
2024-07-01,2024,Q3,E-commerce,45-54,Sudeste,B,1101,1101,100.0,5.24,5.44,100.0,0,0.0,4.4
2024-07-01,2024,Q3,E-commerce,45-54,Sudeste,C,832,645,77.62,2.04,9.1,71.58,187,22.38,82.0
2024-07-01,2024,Q3,E-commerce,45-54,Sudeste,D/E,924,398,43.12,1.11,6.81,41.89,526,56.88,18.1
2024-07-01,2024,Q3,E-commerce,45-54,Centro-Oeste,A,1161,1161,100.0,4.64,6.98,100.0,0,0.0,19.8
2024-07-01,2024,Q3,E-commerce,45-54,Centro-Oeste,B,839,789,94.08,0.5,5.68,91.59,50,5.92,6.8
2024-07-01,2024,Q3,E-commerce,45-54,Centro-Oeste,C,1184,835,70.56,1.94,6.61,82.24,349,29.44,16.1
2024-07-01,2024,Q3,E-commerce,45-54,Centro-Oeste,D/E,933,365,39.2,0.87,7.88,49.01,568,60.8,57.6
2024-07-01,2024,Q3,E-commerce,45-54,Nordeste,A,1186,1106,93.3,3.49,6.3,71.8,80,6.7,13.0
2024-07-01,2024,Q3,E-commerce,45-54,Nordeste,B,1045,835,79.97,1.84,6.84,87.69,210,20.03,18.4
2024-07-01,2024,Q3,E-commerce,45-54,Nordeste,C,1014,608,59.98,1.86,5.46,52.13,406,40.02,4.6
2024-07-01,2024,Q3,E-commerce,45-54,Nordeste,D/E,882,293,33.32,1.58,5.64,34.6,589,66.68,6.4
2024-07-01,2024,Q3,E-commerce,45-54,Norte,A,1143,1066,93.3,3.86,6.01,89.16,77,6.7,10.1
2024-07-01,2024,Q3,E-commerce,45-54,Norte,B,966,772,79.97,3.07,7.62,89.66,194,20.03,52.4
2024-07-01,2024,Q3,E-commerce,45-54,Norte,C,1022,612,59.98,2.65,9.55,75.97,410,40.02,91.0
2024-07-01,2024,Q3,E-commerce,45-54,Norte,D/E,1106,368,33.32,0.5,8.44,29.27,738,66.68,68.8
2024-07-01,2024,Q3,E-commerce,55-64,Sul,A,1126,1126,100.0,3.84,7.46,100.0,0,0.0,49.2
2024-07-01,2024,Q3,E-commerce,55-64,Sul,B,921,921,100.0,3.29,4.8,100.0,0,0.0,-1.0
2024-07-01,2024,Q3,E-commerce,55-64,Sul,C,1081,839,77.62,2.0,8.29,85.69,242,22.38,65.8
2024-07-01,2024,Q3,E-commerce,55-64,Sul,D/E,1136,489,43.12,2.15,7.64,44.57,647,56.88,52.8
2024-07-01,2024,Q3,E-commerce,55-64,Sudeste,A,1138,1138,100.0,3.36,7.62,87.79,0,0.0,52.4
2024-07-01,2024,Q3,E-commerce,55-64,Sudeste,B,853,853,100.0,4.49,4.36,100.0,0,0.0,-3.2
2024-07-01,2024,Q3,E-commerce,55-64,Sudeste,C,940,729,77.62,3.14,5.03,94.62,211,22.38,0.3
2024-07-01,2024,Q3,E-commerce,55-64,Sudeste,D/E,1131,487,43.12,0.62,10.0,38.57,644,56.88,100.0
2024-07-01,2024,Q3,E-commerce,55-64,Centro-Oeste,A,1136,1136,100.0,3.48,8.68,80.91,0,0.0,73.6
2024-07-01,2024,Q3,E-commerce,55-64,Centro-Oeste,B,810,762,94.08,2.62,8.45,81.46,48,5.92,69.0
2024-07-01,2024,Q3,E-commerce,55-64,Centro-Oeste,C,1015,716,70.56,2.76,9.6,75.74,299,29.44,92.0
2024-07-01,2024,Q3,E-commerce,55-64,Centro-Oeste,D/E,1046,410,39.2,0.61,9.08,50.83,636,60.8,81.6
2024-07-01,2024,Q3,E-commerce,55-64,Nordeste,A,832,776,93.3,3.29,7.86,88.56,56,6.7,57.2
2024-07-01,2024,Q3,E-commerce,55-64,Nordeste,B,945,755,79.97,2.02,6.39,77.0,190,20.03,13.9
2024-07-01,2024,Q3,E-commerce,55-64,Nordeste,C,979,587,59.98,0.74,6.6,67.75,392,40.02,16.0
2024-07-01,2024,Q3,E-commerce,55-64,Nordeste,D/E,1124,374,33.32,0.5,9.47,33.61,750,66.68,89.4
2024-07-01,2024,Q3,E-commerce,55-64,Norte,A,881,821,93.3,3.29,5.54,97.18,60,6.7,5.4
2024-07-01,2024,Q3,E-commerce,55-64,Norte,B,1014,810,79.97,3.76,6.41,71.13,204,20.03,14.1
2024-07-01,2024,Q3,E-commerce,55-64,Norte,C,954,572,59.98,2.92,10.0,65.06,382,40.02,100.0
2024-07-01,2024,Q3,E-commerce,55-64,Norte,D/E,1029,342,33.32,2.82,4.9,36.41,687,66.68,-0.5
2024-07-01,2024,Q3,E-commerce,65+,Sul,A,1130,1130,100.0,3.76,5.33,100.0,0,0.0,3.3
2024-07-01,2024,Q3,E-commerce,65+,Sul,B,1138,1138,100.0,3.98,6.91,76.39,0,0.0,19.1
2024-07-01,2024,Q3,E-commerce,65+,Sul,C,1047,812,77.62,3.39,8.88,73.92,235,22.38,77.6
2024-07-01,2024,Q3,E-commerce,65+,Sul,D/E,1130,487,43.12,0.5,7.33,60.1,643,56.88,46.6
2024-07-01,2024,Q3,E-commerce,65+,Sudeste,A,1095,1095,100.0,2.6,7.54,100.0,0,0.0,50.8
2024-07-01,2024,Q3,E-commerce,65+,Sudeste,B,848,848,100.0,0.5,10.0,96.7,0,0.0,100.0
